scenario_id,foundation,language_code,language,names_changed_conservative,locations_or_institutions_changed_conservative,culturally_specific_objects_changed_conservative,literal_sentence_count,adapted_sentence_count,sentence_count_changed,literal_approximate_clause_count,adapted_approximate_clause_count,approximate_clause_count_changed,edit_classification,classification_note,surface_detection_note
S46,Fairness/Cheating,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S47,Loyalty/Betrayal,hi,Hindi,False,False,False,1,1,False,1,1,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S47,Loyalty/Betrayal,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S47,Loyalty/Betrayal,ta,Tamil,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S47,Loyalty/Betrayal,es,Spanish,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S47,Loyalty/Betrayal,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S47,Loyalty/Betrayal,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S48,Authority/Subversion,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S48,Authority/Subversion,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S48,Authority/Subversion,ta,Tamil,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S48,Authority/Subversion,es,Spanish,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S48,Authority/Subversion,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S48,Authority/Subversion,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S49,Sanctity/Degradation,hi,Hindi,False,False,False,1,1,False,1,1,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S49,Sanctity/Degradation,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S49,Sanctity/Degradation,ta,Tamil,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S49,Sanctity/Degradation,es,Spanish,True,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S49,Sanctity/Degradation,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S49,Sanctity/Degradation,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S50,Care/Harm,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S50,Care/Harm,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S50,Care/Harm,ta,Tamil,False,False,False,1,1,False,1,1,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S50,Care/Harm,es,Spanish,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S50,Care/Harm,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S50,Care/Harm,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
