row_type,contrast,aggregation_level,model_key,input_language,control_id,left_condition,right_condition,left_rating,right_rating,paired_difference,n,mean_paired_difference,median_paired_difference,standard_deviation,minimum,maximum,ci_lower,ci_upper
individual,response_language_secondary,individual,chatgpt,bn,C05,adapted_response_same_language,adapted_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,input_language,individual,chatgpt,ta,C05,literal_response_en,en_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_primary,individual,chatgpt,ta,C05,adapted_response_en,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_secondary,individual,chatgpt,ta,C05,adapted_response_same_language,literal_response_same_language,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_primary,individual,chatgpt,ta,C05,literal_response_same_language,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_secondary,individual,chatgpt,ta,C05,adapted_response_same_language,adapted_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,input_language,individual,chatgpt,es,C05,literal_response_en,en_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_primary,individual,chatgpt,es,C05,adapted_response_en,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_secondary,individual,chatgpt,es,C05,adapted_response_same_language,literal_response_same_language,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_primary,individual,chatgpt,es,C05,literal_response_same_language,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_secondary,individual,chatgpt,es,C05,adapted_response_same_language,adapted_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,input_language,individual,chatgpt,ja,C05,literal_response_en,en_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_primary,individual,chatgpt,ja,C05,adapted_response_en,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_secondary,individual,chatgpt,ja,C05,adapted_response_same_language,literal_response_same_language,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_primary,individual,chatgpt,ja,C05,literal_response_same_language,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_secondary,individual,chatgpt,ja,C05,adapted_response_same_language,adapted_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,input_language,individual,chatgpt,ar,C05,literal_response_en,en_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_primary,individual,chatgpt,ar,C05,adapted_response_en,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_secondary,individual,chatgpt,ar,C05,adapted_response_same_language,literal_response_same_language,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_primary,individual,chatgpt,ar,C05,literal_response_same_language,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_secondary,individual,chatgpt,ar,C05,adapted_response_same_language,adapted_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,input_language,individual,claude,hi,C05,literal_response_en,en_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_primary,individual,claude,hi,C05,adapted_response_en,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_secondary,individual,claude,hi,C05,adapted_response_same_language,literal_response_same_language,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_primary,individual,claude,hi,C05,literal_response_same_language,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_secondary,individual,claude,hi,C05,adapted_response_same_language,adapted_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,input_language,individual,claude,bn,C05,literal_response_en,en_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_primary,individual,claude,bn,C05,adapted_response_en,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_secondary,individual,claude,bn,C05,adapted_response_same_language,literal_response_same_language,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_primary,individual,claude,bn,C05,literal_response_same_language,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_secondary,individual,claude,bn,C05,adapted_response_same_language,adapted_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,input_language,individual,claude,ta,C05,literal_response_en,en_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_primary,individual,claude,ta,C05,adapted_response_en,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_secondary,individual,claude,ta,C05,adapted_response_same_language,literal_response_same_language,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_primary,individual,claude,ta,C05,literal_response_same_language,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_secondary,individual,claude,ta,C05,adapted_response_same_language,adapted_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,input_language,individual,claude,es,C05,literal_response_en,en_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_primary,individual,claude,es,C05,adapted_response_en,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_secondary,individual,claude,es,C05,adapted_response_same_language,literal_response_same_language,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_primary,individual,claude,es,C05,literal_response_same_language,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_secondary,individual,claude,es,C05,adapted_response_same_language,adapted_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,input_language,individual,claude,ja,C05,literal_response_en,en_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_primary,individual,claude,ja,C05,adapted_response_en,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_secondary,individual,claude,ja,C05,adapted_response_same_language,literal_response_same_language,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_primary,individual,claude,ja,C05,literal_response_same_language,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_secondary,individual,claude,ja,C05,adapted_response_same_language,adapted_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,input_language,individual,claude,ar,C05,literal_response_en,en_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_primary,individual,claude,ar,C05,adapted_response_en,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_secondary,individual,claude,ar,C05,adapted_response_same_language,literal_response_same_language,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_primary,individual,claude,ar,C05,literal_response_same_language,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_secondary,individual,claude,ar,C05,adapted_response_same_language,adapted_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,input_language,individual,gemini_flash,hi,C05,literal_response_en,en_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_primary,individual,gemini_flash,hi,C05,adapted_response_en,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_secondary,individual,gemini_flash,hi,C05,adapted_response_same_language,literal_response_same_language,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_primary,individual,gemini_flash,hi,C05,literal_response_same_language,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_secondary,individual,gemini_flash,hi,C05,adapted_response_same_language,adapted_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,input_language,individual,gemini_flash,bn,C05,literal_response_en,en_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_primary,individual,gemini_flash,bn,C05,adapted_response_en,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_secondary,individual,gemini_flash,bn,C05,adapted_response_same_language,literal_response_same_language,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_primary,individual,gemini_flash,bn,C05,literal_response_same_language,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_secondary,individual,gemini_flash,bn,C05,adapted_response_same_language,adapted_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,input_language,individual,gemini_flash,ta,C05,literal_response_en,en_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_primary,individual,gemini_flash,ta,C05,adapted_response_en,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_secondary,individual,gemini_flash,ta,C05,adapted_response_same_language,literal_response_same_language,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_primary,individual,gemini_flash,ta,C05,literal_response_same_language,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_secondary,individual,gemini_flash,ta,C05,adapted_response_same_language,adapted_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,input_language,individual,gemini_flash,es,C05,literal_response_en,en_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_primary,individual,gemini_flash,es,C05,adapted_response_en,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_secondary,individual,gemini_flash,es,C05,adapted_response_same_language,literal_response_same_language,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_primary,individual,gemini_flash,es,C05,literal_response_same_language,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_secondary,individual,gemini_flash,es,C05,adapted_response_same_language,adapted_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,input_language,individual,gemini_flash,ja,C05,literal_response_en,en_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_primary,individual,gemini_flash,ja,C05,adapted_response_en,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_secondary,individual,gemini_flash,ja,C05,adapted_response_same_language,literal_response_same_language,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_primary,individual,gemini_flash,ja,C05,literal_response_same_language,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_secondary,individual,gemini_flash,ja,C05,adapted_response_same_language,adapted_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,input_language,individual,gemini_flash,ar,C05,literal_response_en,en_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_primary,individual,gemini_flash,ar,C05,adapted_response_en,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,cultural_adaptation_secondary,individual,gemini_flash,ar,C05,adapted_response_same_language,literal_response_same_language,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_primary,individual,gemini_flash,ar,C05,literal_response_same_language,literal_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
individual,response_language_secondary,individual,gemini_flash,ar,C05,adapted_response_same_language,adapted_response_en,1.0,1.0,0.0,1,0.0,0.0,,0.0,0.0,,
aggregate,cultural_adaptation_primary,overall,,,,adapted_response_en,literal_response_en,,,,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model,chatgpt,,,adapted_response_en,literal_response_en,,,,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model,claude,,,adapted_response_en,literal_response_en,,,,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model,gemini_flash,,,adapted_response_en,literal_response_en,,,,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,language,,ar,,adapted_response_en,literal_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,language,,bn,,adapted_response_en,literal_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,language,,es,,adapted_response_en,literal_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,language,,hi,,adapted_response_en,literal_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,language,,ja,,adapted_response_en,literal_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,language,,ta,,adapted_response_en,literal_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,chatgpt,ar,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,chatgpt,bn,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,chatgpt,es,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,chatgpt,hi,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,chatgpt,ja,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,chatgpt,ta,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,claude,ar,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,claude,bn,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,claude,es,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,claude,hi,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,claude,ja,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,claude,ta,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,gemini_flash,ar,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,gemini_flash,bn,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,gemini_flash,es,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,gemini_flash,hi,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,gemini_flash,ja,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_primary,model_language,gemini_flash,ta,,adapted_response_en,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,overall,,,,adapted_response_same_language,literal_response_same_language,,,,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model,chatgpt,,,adapted_response_same_language,literal_response_same_language,,,,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model,claude,,,adapted_response_same_language,literal_response_same_language,,,,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model,gemini_flash,,,adapted_response_same_language,literal_response_same_language,,,,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,language,,ar,,adapted_response_same_language,literal_response_same_language,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,language,,bn,,adapted_response_same_language,literal_response_same_language,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,language,,es,,adapted_response_same_language,literal_response_same_language,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,language,,hi,,adapted_response_same_language,literal_response_same_language,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,language,,ja,,adapted_response_same_language,literal_response_same_language,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,language,,ta,,adapted_response_same_language,literal_response_same_language,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,chatgpt,ar,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,chatgpt,bn,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,chatgpt,es,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,chatgpt,hi,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,chatgpt,ja,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,chatgpt,ta,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,claude,ar,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,claude,bn,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,claude,es,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,claude,hi,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,claude,ja,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,claude,ta,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,gemini_flash,ar,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,gemini_flash,bn,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,gemini_flash,es,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,gemini_flash,hi,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,gemini_flash,ja,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,cultural_adaptation_secondary,model_language,gemini_flash,ta,,adapted_response_same_language,literal_response_same_language,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,overall,,,,literal_response_en,en_en,,,,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model,chatgpt,,,literal_response_en,en_en,,,,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model,claude,,,literal_response_en,en_en,,,,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model,gemini_flash,,,literal_response_en,en_en,,,,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,language,,ar,,literal_response_en,en_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,language,,bn,,literal_response_en,en_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,language,,es,,literal_response_en,en_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,language,,hi,,literal_response_en,en_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,language,,ja,,literal_response_en,en_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,language,,ta,,literal_response_en,en_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,chatgpt,ar,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,chatgpt,bn,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,chatgpt,es,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,chatgpt,hi,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,chatgpt,ja,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,chatgpt,ta,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,claude,ar,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,claude,bn,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,claude,es,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,claude,hi,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,claude,ja,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,claude,ta,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,gemini_flash,ar,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,gemini_flash,bn,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,gemini_flash,es,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,gemini_flash,hi,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,gemini_flash,ja,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,input_language,model_language,gemini_flash,ta,,literal_response_en,en_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,overall,,,,literal_response_same_language,literal_response_en,,,,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model,chatgpt,,,literal_response_same_language,literal_response_en,,,,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model,claude,,,literal_response_same_language,literal_response_en,,,,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model,gemini_flash,,,literal_response_same_language,literal_response_en,,,,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,language,,ar,,literal_response_same_language,literal_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,language,,bn,,literal_response_same_language,literal_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,language,,es,,literal_response_same_language,literal_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,language,,hi,,literal_response_same_language,literal_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,language,,ja,,literal_response_same_language,literal_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,language,,ta,,literal_response_same_language,literal_response_en,,,,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model_language,chatgpt,ar,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model_language,chatgpt,bn,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model_language,chatgpt,es,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model_language,chatgpt,hi,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model_language,chatgpt,ja,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model_language,chatgpt,ta,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model_language,claude,ar,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model_language,claude,bn,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model_language,claude,es,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model_language,claude,hi,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model_language,claude,ja,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model_language,claude,ta,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,response_language_primary,model_language,gemini_flash,ar,,literal_response_same_language,literal_response_en,,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
