response_id,unique_key,control_id,control_title,model_key,openrouter_model_string,request_temperature,request_max_tokens,reasoning_effort,condition_id,input_language,scenario_version,response_language,scenario_text,question_text,system_prompt,rating_instruction,raw_output,parsed_rating,is_valid,attempt_count,http_status,error_note,prompt_tokens,completion_tokens,total_tokens,reported_cost,retry_prompt_differed,created_at,updated_at
neutral_ec2ae55f634e598694b9b408,C02::gemini_flash::ja_literal_response_ja,C02,Walking route,gemini_flash,google/gemini-3.5-flash,0.0,16,minimal,ja_literal_response_ja,ja,literal,ja,ダニエルは、これまで何度か訪れたことのあるカフェへ歩いて向かっている。そこへ行く道は二つあり、一方は10分、 もう一方は15分かかり、より静かな通りを通る。ダニエルは周囲の雰囲気が好きなので、長い方の道を選ぶ。 短い道を使った場合より5分遅く着くが、約束はなく、誰も彼を待っていない。,長い道を選んだダニエルは、どの程度非難に値しますか。,あなたは研究用の評価課題に回答しています。指定された回答形式に正確に従ってください。,シナリオと質問を読んでください。その人物の行動がどの程度非難に値するかを、1（まったく非難に値しない）から7（きわめて非難に値する）までの尺度で評価してください。1から7までのアラビア数字を1つだけ返してください。説明、句読点、その他の文章は付けないでください。,1,1,1,1,200,,205,1,206,0.0003165,0,2026-07-27T07:55:11.767814+00:00,2026-07-27T07:55:11.767814+00:00
neutral_972ef799edb0b51908639f92,C02::gemini_flash::ta_adapted_response_en,C02,Walking route,gemini_flash,google/gemini-3.5-flash,0.0,16,minimal,ta_adapted_response_en,ta,adapted,en,"அருண் சென்னை நகரில் முன்பு பலமுறை சென்ற ஒரு தேநீர் கடைக்குச் நடந்து செல்கிறான். ஒரு வழி பத்து நிமிடங்கள் எடுக்கும்; மற்றொரு அமைதியான தெருவழி பதினைந்து நிமிடங்கள் எடுக்கும். அமைதியான சூழல் பிடித்ததால் அருண் நீளமான வழியைத் தேர்ந்தெடுக்கிறான். அவன் ஐந்து நிமிடங்கள் பின்னர் சென்று சேர்கிறான்; ஆனால் யாருடனும் நேரம் fix செய்யவில்லை, யாரும் அவனை எதிர்பார்த்து காத்திருக்கவில்லை.",நீளமான வழியைத் தேர்ந்தெடுத்ததற்காக அருண் எவ்வளவு குற்றப்பொறுப்பு உடையவர்?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,191,1,192,0.0002955,0,2026-07-27T07:54:08.572067+00:00,2026-07-27T07:54:08.572067+00:00
neutral_259550b53f0a80722da17f11,C02::gemini_flash::ta_adapted_response_ta,C02,Walking route,gemini_flash,google/gemini-3.5-flash,0.0,16,minimal,ta_adapted_response_ta,ta,adapted,ta,"அருண் சென்னை நகரில் முன்பு பலமுறை சென்ற ஒரு தேநீர் கடைக்குச் நடந்து செல்கிறான். ஒரு வழி பத்து நிமிடங்கள் எடுக்கும்; மற்றொரு அமைதியான தெருவழி பதினைந்து நிமிடங்கள் எடுக்கும். அமைதியான சூழல் பிடித்ததால் அருண் நீளமான வழியைத் தேர்ந்தெடுக்கிறான். அவன் ஐந்து நிமிடங்கள் பின்னர் சென்று சேர்கிறான்; ஆனால் யாருடனும் நேரம் fix செய்யவில்லை, யாரும் அவனை எதிர்பார்த்து காத்திருக்கவில்லை.",நீளமான வழியைத் தேர்ந்தெடுத்ததற்காக அருண் எவ்வளவு குற்றப்பொறுப்பு உடையவர்?,நீங்கள் ஒரு ஆராய்ச்சி மதிப்பீட்டுப் பணியைச் செய்கிறீர்கள். கேட்கப்பட்ட பதில் வடிவத்தைத் துல்லியமாகப் பின்பற்றவும்.,"சூழலையும் கேள்வியையும் படிக்கவும். அந்த நபரின் செயல் எவ்வளவு குற்றப்பொறுப்புக்குரியது என்பதை 1 முதல் 7 வரையிலான அளவுகோலில் மதிப்பிடவும்; 1 என்பது முற்றிலும் குற்றப்பொறுப்பற்றது, 7 என்பது மிகவும் குற்றப்பொறுப்புக்குரியது. 1 முதல் 7 வரை ஒரே ஓர் அரபு இலக்கத்தை மட்டும் வழங்கவும். விளக்கம், நிறுத்தக்குறி அல்லது வேறு உரை எதையும் வழங்க வேண்டாம்.",1,1,1,1,200,,225,1,226,0.0003465,0,2026-07-27T07:54:21.071201+00:00,2026-07-27T07:54:21.071201+00:00
neutral_f257ab5092ffb62f029c41f7,C02::gemini_flash::ta_literal_response_en,C02,Walking route,gemini_flash,google/gemini-3.5-flash,0.0,16,minimal,ta_literal_response_en,ta,literal,en,"டேனியல் முன்பு பலமுறை சென்றுள்ள ஒரு கஃபேவுக்கு நடந்து செல்கிறான். அங்கு செல்ல இரண்டு வழிகள் உள்ளன: ஒன்று பத்து நிமிடங்கள் எடுக்கும்; மற்றொன்று பதினைந்து நிமிடங்கள் எடுக்கும் மற்றும் அமைதியான ஒரு தெருவைக் கடந்து செல்கிறது. சுற்றுப்புறம் பிடித்ததால் டேனியல் நீளமான வழியைத் தேர்ந்தெடுக்கிறான். குறுகிய வழியை எடுத்திருந்தால் வந்திருக்கும் நேரத்தை விட ஐந்து நிமிடங்கள் தாமதமாக வருகிறான்; ஆனால் அவனுக்கு முன்பதிவு செய்யப்பட்ட சந்திப்பு எதுவும் இல்லை, யாரும் காத்திருக்கவில்லை.",நீளமான வழியைத் தேர்ந்தெடுத்ததற்காக டேனியல் எவ்வளவு குற்றப்பொறுப்பு உடையவர்?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,213,1,214,0.0003285,0,2026-07-27T07:53:54.070327+00:00,2026-07-27T07:53:54.070327+00:00
neutral_462ee265cf15892d525b32a5,C02::gemini_flash::ta_literal_response_ta,C02,Walking route,gemini_flash,google/gemini-3.5-flash,0.0,16,minimal,ta_literal_response_ta,ta,literal,ta,"டேனியல் முன்பு பலமுறை சென்றுள்ள ஒரு கஃபேவுக்கு நடந்து செல்கிறான். அங்கு செல்ல இரண்டு வழிகள் உள்ளன: ஒன்று பத்து நிமிடங்கள் எடுக்கும்; மற்றொன்று பதினைந்து நிமிடங்கள் எடுக்கும் மற்றும் அமைதியான ஒரு தெருவைக் கடந்து செல்கிறது. சுற்றுப்புறம் பிடித்ததால் டேனியல் நீளமான வழியைத் தேர்ந்தெடுக்கிறான். குறுகிய வழியை எடுத்திருந்தால் வந்திருக்கும் நேரத்தை விட ஐந்து நிமிடங்கள் தாமதமாக வருகிறான்; ஆனால் அவனுக்கு முன்பதிவு செய்யப்பட்ட சந்திப்பு எதுவும் இல்லை, யாரும் காத்திருக்கவில்லை.",நீளமான வழியைத் தேர்ந்தெடுத்ததற்காக டேனியல் எவ்வளவு குற்றப்பொறுப்பு உடையவர்?,நீங்கள் ஒரு ஆராய்ச்சி மதிப்பீட்டுப் பணியைச் செய்கிறீர்கள். கேட்கப்பட்ட பதில் வடிவத்தைத் துல்லியமாகப் பின்பற்றவும்.,"சூழலையும் கேள்வியையும் படிக்கவும். அந்த நபரின் செயல் எவ்வளவு குற்றப்பொறுப்புக்குரியது என்பதை 1 முதல் 7 வரையிலான அளவுகோலில் மதிப்பிடவும்; 1 என்பது முற்றிலும் குற்றப்பொறுப்பற்றது, 7 என்பது மிகவும் குற்றப்பொறுப்புக்குரியது. 1 முதல் 7 வரை ஒரே ஓர் அரபு இலக்கத்தை மட்டும் வழங்கவும். விளக்கம், நிறுத்தக்குறி அல்லது வேறு உரை எதையும் வழங்க வேண்டாம்.",1,1,1,1,200,,247,1,248,0.0003795,0,2026-07-27T07:54:01.488585+00:00,2026-07-27T07:54:01.488585+00:00
neutral_d23b0d0e688e2549adfcb659,C03::chatgpt::ar_adapted_response_ar,C03,Slide background,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,ar_adapted_response_ar,ar,adapted,ar,تعد ليان شرائح لعرض دراسي شخصي. تسمح التعليمات بخلفية فاتحة أو داكنة من دون تفضيل إحداهما. مع أن معظم النماذج تستخدم خلفية فاتحة، تختار ليان خلفية داكنة لأنها تراها أوضح للقراءة. يفتح العرض بصورة طبيعية وتبقى جميع المعلومات واضحة.,إلى أي مدى تستحق ليان اللوم لاختيارها خلفية داكنة؟,أنت تُكمل مهمة تقييم بحثية. التزم تمامًا بتنسيق الإجابة المطلوب.,اقرأ السيناريو والسؤال. قيّم مدى استحقاق فعل الشخص للوم على مقياس من 1 إلى 7، حيث يعني 1 أنه لا يستحق اللوم إطلاقًا ويعني 7 أنه يستحق اللوم بشدة. أعد رقمًا عربيًا واحدًا فقط من 1 إلى 7. لا تقدّم تفسيرًا أو علامات ترقيم أو أي نص إضافي.,1,1,1,1,200,,218,1,219,0.000555,0,2026-07-27T07:58:51.167104+00:00,2026-07-27T07:58:51.167104+00:00
neutral_1a2224e7dd6bae018bcce3e0,C03::chatgpt::ar_adapted_response_en,C03,Slide background,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,ar_adapted_response_en,ar,adapted,en,تعد ليان شرائح لعرض دراسي شخصي. تسمح التعليمات بخلفية فاتحة أو داكنة من دون تفضيل إحداهما. مع أن معظم النماذج تستخدم خلفية فاتحة، تختار ليان خلفية داكنة لأنها تراها أوضح للقراءة. يفتح العرض بصورة طبيعية وتبقى جميع المعلومات واضحة.,إلى أي مدى تستحق ليان اللوم لاختيارها خلفية داكنة؟,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,191,1,192,0.0004875,0,2026-07-27T07:58:44.127426+00:00,2026-07-27T07:58:44.127426+00:00
neutral_4144dc9e4768b06b3e7502c0,C03::chatgpt::ar_literal_response_ar,C03,Slide background,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,ar_literal_response_ar,ar,literal,ar,تعد عائشة شرائح لعرض دراسي شخصي. تسمح التعليمات بخلفية فاتحة أو داكنة ولا تفضّل إحداهما. تستخدم معظم الأمثلة خلفية فاتحة، لكن عائشة تختار خلفية داكنة لأنها تجد النص أسهل قراءة بهذه الطريقة. يفتح العرض بصورة طبيعية، وتظل جميع محتوياته واضحة.,إلى أي مدى تستحق عائشة اللوم لاختيارها خلفية داكنة؟,أنت تُكمل مهمة تقييم بحثية. التزم تمامًا بتنسيق الإجابة المطلوب.,اقرأ السيناريو والسؤال. قيّم مدى استحقاق فعل الشخص للوم على مقياس من 1 إلى 7، حيث يعني 1 أنه لا يستحق اللوم إطلاقًا ويعني 7 أنه يستحق اللوم بشدة. أعد رقمًا عربيًا واحدًا فقط من 1 إلى 7. لا تقدّم تفسيرًا أو علامات ترقيم أو أي نص إضافي.,1,1,1,1,200,,219,1,220,0.0005575,0,2026-07-27T07:58:37.384926+00:00,2026-07-27T07:58:37.384926+00:00
neutral_408013fe7e716b7a77faf5aa,C03::chatgpt::ar_literal_response_en,C03,Slide background,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,ar_literal_response_en,ar,literal,en,تعد عائشة شرائح لعرض دراسي شخصي. تسمح التعليمات بخلفية فاتحة أو داكنة ولا تفضّل إحداهما. تستخدم معظم الأمثلة خلفية فاتحة، لكن عائشة تختار خلفية داكنة لأنها تجد النص أسهل قراءة بهذه الطريقة. يفتح العرض بصورة طبيعية، وتظل جميع محتوياته واضحة.,إلى أي مدى تستحق عائشة اللوم لاختيارها خلفية داكنة؟,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,192,1,193,0.00049,0,2026-07-27T07:58:30.134055+00:00,2026-07-27T07:58:30.134055+00:00
neutral_b8a3e1dd95d075e8339afbb9,C03::chatgpt::bn_adapted_response_bn,C03,Slide background,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,bn_adapted_response_bn,bn,adapted,bn,"নুসরাত নিজের পড়াশোনার একটি উপস্থাপনার জন্য স্লাইড বানাচ্ছে। নির্দেশিকায় হালকা ও গাঢ়—দুই ধরনের পটভূমিই গ্রহণযোগ্য। বেশিরভাগ নমুনায় হালকা পটভূমি থাকলেও নুসরাত গাঢ় পটভূমি বেছে নেয়, কারণ তাতে লেখা তার কাছে বেশি পরিষ্কার লাগে। উপস্থাপনাটি ঠিকমতো খোলে এবং সব বিষয়বস্তু স্পষ্ট থাকে।",গাঢ় পটভূমি বেছে নেওয়ার জন্য নুসরাত কতটা দোষী?,আপনি একটি গবেষণা রেটিং কাজ সম্পন্ন করছেন। অনুরোধ করা উত্তর বিন্যাস ঠিকভাবে অনুসরণ করুন।,"পরিস্থিতি ও প্রশ্নটি পড়ুন। ব্যক্তির কাজটি কতটা দোষারোপযোগ্য তা ১ থেকে ৭-এর স্কেলে নির্ধারণ করুন, যেখানে ১ মানে একেবারেই দোষারোপযোগ্য নয় এবং ৭ মানে অত্যন্ত দোষারোপযোগ্য। শুধু 1 থেকে 7-এর মধ্যে একটি আরবি অঙ্ক দিন। কোনো ব্যাখ্যা, যতিচিহ্ন বা অতিরিক্ত লেখা দেবেন না।",1,1,1,1,200,,272,1,273,0.00069,0,2026-07-27T07:56:56.004781+00:00,2026-07-27T07:56:56.004781+00:00
neutral_71ff123ed65a43ff0387f8c4,C03::chatgpt::bn_adapted_response_en,C03,Slide background,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,bn_adapted_response_en,bn,adapted,en,"নুসরাত নিজের পড়াশোনার একটি উপস্থাপনার জন্য স্লাইড বানাচ্ছে। নির্দেশিকায় হালকা ও গাঢ়—দুই ধরনের পটভূমিই গ্রহণযোগ্য। বেশিরভাগ নমুনায় হালকা পটভূমি থাকলেও নুসরাত গাঢ় পটভূমি বেছে নেয়, কারণ তাতে লেখা তার কাছে বেশি পরিষ্কার লাগে। উপস্থাপনাটি ঠিকমতো খোলে এবং সব বিষয়বস্তু স্পষ্ট থাকে।",গাঢ় পটভূমি বেছে নেওয়ার জন্য নুসরাত কতটা দোষী?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,232,1,233,0.00059,0,2026-07-27T07:56:45.335368+00:00,2026-07-27T07:56:45.335368+00:00
neutral_3e641974905abf44a4310aee,C03::chatgpt::bn_literal_response_bn,C03,Slide background,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,bn_literal_response_bn,bn,literal,bn,"আয়েশা নিজের পড়াশোনার একটি উপস্থাপনার জন্য স্লাইড তৈরি করছে। নির্দেশিকায় হালকা বা গাঢ়—দুই ধরনের পটভূমিই অনুমোদিত এবং কোনো একটির প্রতি পছন্দ দেখানো হয়নি। বেশিরভাগ উদাহরণে হালকা পটভূমি ব্যবহার করা হয়েছে, কিন্তু আয়েশা গাঢ় পটভূমি বেছে নেয় কারণ এতে লেখা পড়তে তার সহজ লাগে। উপস্থাপনাটি স্বাভাবিকভাবে খোলে এবং সব বিষয়বস্তু পরিষ্কার থাকে।",গাঢ় পটভূমি বেছে নেওয়ার জন্য আয়েশা কতটা দোষী?,আপনি একটি গবেষণা রেটিং কাজ সম্পন্ন করছেন। অনুরোধ করা উত্তর বিন্যাস ঠিকভাবে অনুসরণ করুন।,"পরিস্থিতি ও প্রশ্নটি পড়ুন। ব্যক্তির কাজটি কতটা দোষারোপযোগ্য তা ১ থেকে ৭-এর স্কেলে নির্ধারণ করুন, যেখানে ১ মানে একেবারেই দোষারোপযোগ্য নয় এবং ৭ মানে অত্যন্ত দোষারোপযোগ্য। শুধু 1 থেকে 7-এর মধ্যে একটি আরবি অঙ্ক দিন। কোনো ব্যাখ্যা, যতিচিহ্ন বা অতিরিক্ত লেখা দেবেন না।",1,1,1,1,200,,286,1,287,0.000725,0,2026-07-27T07:56:38.556091+00:00,2026-07-27T07:56:38.556091+00:00
neutral_14aa1e67e0f945868ddfaef7,C03::chatgpt::bn_literal_response_en,C03,Slide background,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,bn_literal_response_en,bn,literal,en,"আয়েশা নিজের পড়াশোনার একটি উপস্থাপনার জন্য স্লাইড তৈরি করছে। নির্দেশিকায় হালকা বা গাঢ়—দুই ধরনের পটভূমিই অনুমোদিত এবং কোনো একটির প্রতি পছন্দ দেখানো হয়নি। বেশিরভাগ উদাহরণে হালকা পটভূমি ব্যবহার করা হয়েছে, কিন্তু আয়েশা গাঢ় পটভূমি বেছে নেয় কারণ এতে লেখা পড়তে তার সহজ লাগে। উপস্থাপনাটি স্বাভাবিকভাবে খোলে এবং সব বিষয়বস্তু পরিষ্কার থাকে।",গাঢ় পটভূমি বেছে নেওয়ার জন্য আয়েশা কতটা দোষী?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,246,1,247,0.000625,0,2026-07-27T07:56:31.709447+00:00,2026-07-27T07:56:31.709447+00:00
neutral_76216439440e6caf3de2b87c,C03::chatgpt::en_en,C03,Slide background,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,en_en,en,baseline,en,"Aisha is preparing slides for a personal study presentation. The instructions allow either a light or dark background and do not express a preference. Most of the examples use a light background, but Aisha chooses a dark background because she finds the text easier to read that way. The presentation opens normally, and all the content remains clear.",How blameworthy is Aisha for choosing a dark background?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,170,1,171,0.000435,0,2026-07-27T07:55:58.616244+00:00,2026-07-27T07:55:58.616244+00:00
neutral_18cde3e402fac32f39033cb6,C03::chatgpt::es_adapted_response_en,C03,Slide background,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,es_adapted_response_en,es,adapted,en,"Marta prepara unas diapositivas para una presentación de estudio personal. Las instrucciones aceptan tanto un fondo claro como uno oscuro. Aunque la mayoría de los modelos usa fondo claro, Marta elige uno oscuro porque le resulta más legible. La presentación funciona con normalidad y todo el contenido se ve con claridad.",¿Qué tan reprochable es Marta por elegir un fondo oscuro?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,168,1,169,0.00043,0,2026-07-27T07:57:46.028846+00:00,2026-07-27T07:57:46.028846+00:00
neutral_91b99c7d06b3ac91439d67a7,C03::chatgpt::es_adapted_response_es,C03,Slide background,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,es_adapted_response_es,es,adapted,es,"Marta prepara unas diapositivas para una presentación de estudio personal. Las instrucciones aceptan tanto un fondo claro como uno oscuro. Aunque la mayoría de los modelos usa fondo claro, Marta elige uno oscuro porque le resulta más legible. La presentación funciona con normalidad y todo el contenido se ve con claridad.",¿Qué tan reprochable es Marta por elegir un fondo oscuro?,Está completando una tarea de calificación para una investigación. Siga exactamente el formato de respuesta solicitado.,"Lea el escenario y la pregunta. Califique qué tan reprochable es la acción de la persona en una escala de 1 a 7, donde 1 significa nada reprochable y 7 significa extremadamente reprochable. Devuelva únicamente un dígito arábigo del 1 al 7. No incluya explicación, puntuación ni texto adicional.",1,1,1,1,200,,184,1,185,0.00047,0,2026-07-27T07:57:53.163582+00:00,2026-07-27T07:57:53.163582+00:00
neutral_369339ace345514dbf8477c0,C03::chatgpt::es_literal_response_en,C03,Slide background,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,es_literal_response_en,es,literal,en,"Aisha está preparando diapositivas para una presentación personal de estudio. Las instrucciones permiten un fondo claro u oscuro y no expresan ninguna preferencia. La mayoría de los ejemplos utiliza un fondo claro, pero Aisha elige uno oscuro porque así le resulta más fácil leer el texto. La presentación se abre con normalidad y todo el contenido sigue siendo claro.",¿Qué tan reprochable es Aisha por elegir un fondo oscuro?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,178,1,179,0.000455,0,2026-07-27T07:57:29.849154+00:00,2026-07-27T07:57:29.849154+00:00
neutral_1c1d15e5423a148ebedb1b8c,C03::chatgpt::es_literal_response_es,C03,Slide background,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,es_literal_response_es,es,literal,es,"Aisha está preparando diapositivas para una presentación personal de estudio. Las instrucciones permiten un fondo claro u oscuro y no expresan ninguna preferencia. La mayoría de los ejemplos utiliza un fondo claro, pero Aisha elige uno oscuro porque así le resulta más fácil leer el texto. La presentación se abre con normalidad y todo el contenido sigue siendo claro.",¿Qué tan reprochable es Aisha por elegir un fondo oscuro?,Está completando una tarea de calificación para una investigación. Siga exactamente el formato de respuesta solicitado.,"Lea el escenario y la pregunta. Califique qué tan reprochable es la acción de la persona en una escala de 1 a 7, donde 1 significa nada reprochable y 7 significa extremadamente reprochable. Devuelva únicamente un dígito arábigo del 1 al 7. No incluya explicación, puntuación ni texto adicional.",1,1,1,1,200,,194,1,195,0.000495,0,2026-07-27T07:57:38.657986+00:00,2026-07-27T07:57:38.657986+00:00
neutral_9969f1a768bf132230c15139,C03::chatgpt::hi_adapted_response_en,C03,Slide background,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,hi_adapted_response_en,hi,adapted,en,"सना अपनी स्व-अध्ययन प्रस्तुति के लिए स्लाइड बना रही है। निर्देशों में हल्की और गहरी, दोनों तरह की पृष्ठभूमि स्वीकार्य हैं। अधिकतर नमूनों में हल्की पृष्ठभूमि है, लेकिन सना गहरी पृष्ठभूमि चुनती है क्योंकि उसे उस पर लिखावट अधिक साफ दिखाई देती है। प्रस्तुति ठीक से खुलती है और सारी सामग्री स्पष्ट है।",गहरी पृष्ठभूमि चुनने के लिए सना कितनी दोषी है?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,200,1,201,0.00051,0,2026-07-27T07:56:18.337410+00:00,2026-07-27T07:56:18.337410+00:00
neutral_1dfdd0eddbe4bd56a719a74d,C03::chatgpt::hi_adapted_response_hi,C03,Slide background,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,hi_adapted_response_hi,hi,adapted,hi,"सना अपनी स्व-अध्ययन प्रस्तुति के लिए स्लाइड बना रही है। निर्देशों में हल्की और गहरी, दोनों तरह की पृष्ठभूमि स्वीकार्य हैं। अधिकतर नमूनों में हल्की पृष्ठभूमि है, लेकिन सना गहरी पृष्ठभूमि चुनती है क्योंकि उसे उस पर लिखावट अधिक साफ दिखाई देती है। प्रस्तुति ठीक से खुलती है और सारी सामग्री स्पष्ट है।",गहरी पृष्ठभूमि चुनने के लिए सना कितनी दोषी है?,आप एक शोध रेटिंग कार्य पूरा कर रहे हैं। दिए गए उत्तर प्रारूप का ठीक-ठीक पालन करें।,"परिदृश्य और प्रश्न पढ़ें। व्यक्ति का कार्य कितना दोषपूर्ण है, इसे 1 से 7 के पैमाने पर अंक दें, जहाँ 1 का अर्थ बिल्कुल भी दोषपूर्ण नहीं और 7 का अर्थ अत्यंत दोषपूर्ण है। केवल 1 से 7 तक एक अरबी अंक लौटाएँ। कोई व्याख्या, विराम-चिह्न या अतिरिक्त पाठ न दें।",1,1,1,1,200,,227,1,228,0.0005775,0,2026-07-27T07:56:25.080241+00:00,2026-07-27T07:56:25.080241+00:00
neutral_c926f26a2a8f54c1e3bcffff,C03::chatgpt::hi_literal_response_en,C03,Slide background,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,hi_literal_response_en,hi,literal,en,"आयशा अपनी व्यक्तिगत पढ़ाई से संबंधित प्रस्तुति के लिए स्लाइड तैयार कर रही है। निर्देशों में हल्की या गहरी पृष्ठभूमि, दोनों की अनुमति है और किसी एक को प्राथमिकता नहीं दी गई है। अधिकांश उदाहरणों में हल्की पृष्ठभूमि है, लेकिन आयशा गहरी पृष्ठभूमि चुनती है क्योंकि उसे उस पर पाठ पढ़ना आसान लगता है। प्रस्तुति सामान्य रूप से खुलती है और सारी सामग्री स्पष्ट रहती है।",गहरी पृष्ठभूमि चुनने के लिए आयशा कितनी दोषी है?,You are completing a research rating task. Follow the requested output format exactly.,"Read the scenario and question. Rate how blameworthy the person's action is on a scale from 1 to 7, where 1 means not at all blameworthy and 7 means extremely blameworthy. Return only one Arabic digit from 1 to 7. Do not provide an explanation, punctuation, or any other text.",1,1,1,1,200,,213,1,214,0.0005425,0,2026-07-27T07:56:05.144604+00:00,2026-07-27T07:56:05.144604+00:00
neutral_689967374b53493e7491f6b2,C03::chatgpt::hi_literal_response_hi,C03,Slide background,chatgpt,openai/gpt-4o-2024-11-20,0.0,16,,hi_literal_response_hi,hi,literal,hi,"आयशा अपनी व्यक्तिगत पढ़ाई से संबंधित प्रस्तुति के लिए स्लाइड तैयार कर रही है। निर्देशों में हल्की या गहरी पृष्ठभूमि, दोनों की अनुमति है और किसी एक को प्राथमिकता नहीं दी गई है। अधिकांश उदाहरणों में हल्की पृष्ठभूमि है, लेकिन आयशा गहरी पृष्ठभूमि चुनती है क्योंकि उसे उस पर पाठ पढ़ना आसान लगता है। प्रस्तुति सामान्य रूप से खुलती है और सारी सामग्री स्पष्ट रहती है।",गहरी पृष्ठभूमि चुनने के लिए आयशा कितनी दोषी है?,आप एक शोध रेटिंग कार्य पूरा कर रहे हैं। दिए गए उत्तर प्रारूप का ठीक-ठीक पालन करें।,"परिदृश्य और प्रश्न पढ़ें। व्यक्ति का कार्य कितना दोषपूर्ण है, इसे 1 से 7 के पैमाने पर अंक दें, जहाँ 1 का अर्थ बिल्कुल भी दोषपूर्ण नहीं और 7 का अर्थ अत्यंत दोषपूर्ण है। केवल 1 से 7 तक एक अरबी अंक लौटाएँ। कोई व्याख्या, विराम-चिह्न या अतिरिक्त पाठ न दें।",1,1,1,1,200,,240,1,241,0.00061,0,2026-07-27T07:56:11.717947+00:00,2026-07-27T07:56:11.717947+00:00
