analysis_version,effect_type,language,model_key,mft_foundation,mean_diff,median_diff,sd_diff,se_diff,t_statistic,ci_lower,ci_upper,p_value_ttest,cohens_d,n,positive_n,negative_n,zero_n,nonzero_n,tied_absolute_rank_groups,w_plus,w_minus,w_statistic,p_value_wilcoxon,wilcoxon_method,wilcoxon_exact,wilcoxon_iterations,wilcoxon_seed,q_t_primary_105,q_w_primary_105,q_t_effect_35,q_w_effect_35,primary_correction_family,supplementary_correction_family,t_primary_q_lt_05,t_primary_q_lt_10,t_primary_suggestive_05_to_10,wilcoxon_primary_q_lt_05,wilcoxon_primary_q_lt_10,wilcoxon_primary_suggestive_05_to_10,wilcoxon_effect_q_lt_05,wilcoxon_effect_q_lt_10,wilcoxon_effect_suggestive_05_to_10
v2_validated_subset,reasoning,bn,pooled_primary_models,Authority/Subversion,-0.3333333333333333,0,0.6172133998483676,0.15936381457791915,-2.091650066335189,-0.6751347213758414,0.008468054709174833,0.05517849323721946,-0.5400617248673216,15,1,6,8,7,1,4,24,4,0.125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.21316408420408967,0.3977272727272727,0.1808664956883185,0.3977272727272727,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,ta,pooled_primary_models,Authority/Subversion,0.06666666666666667,0,0.8837151016885368,0.2281742581087798,0.29217435489538873,-0.42271844465054514,0.5560517779838785,0.7744383692935768,0.0754390940465824,15,4,4,7,8,1,20,16,16,1,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.821374028038642,1,0.7972159683904467,1,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,es,pooled_primary_models,Authority/Subversion,-0.6,0,0.828078671210825,0.21380899352993948,-2.806243040080456,-1.0585746830800993,-0.1414253169199008,0.014007122329595001,-0.724568837309472,15,0,7,8,7,1,0,28,0,0.015625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.1050534174719625,0.11005812900839373,0.08170821358930418,0.09171510750699478,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,true,true
v2_validated_subset,reasoning,ja,pooled_primary_models,Authority/Subversion,0.2,0,1.0823255385643318,0.2794552524023087,0.7156780854205471,-0.3993719052211568,0.7993719052211568,0.48595615784113777,0.18478728707195918,15,3,3,9,6,1,13.5,7.5,7.5,0.65625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.6367760627101536,0.8834134615384616,0.6367760627101536,0.9254807692307693,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,ar,pooled_primary_models,Authority/Subversion,-0.4,0,0.7367883976130074,0.19023794624226842,-2.102629932151387,-0.8080198146372233,0.008019814637223288,0.05406938182147991,-0.5428967140306368,15,0,4,11,4,2,0,10,0,0.125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.21316408420408967,0.3977272727272727,0.1808664956883185,0.3977272727272727,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,all,pooled_primary_models,Authority/Subversion,-0.24444444444444444,0,0.9033161268176211,0.09521788026350632,-2.5672115758927627,-0.43364034434012455,-0.055248544548764295,0.011921112348940222,-0.27060786051237806,90,10,31,49,41,3,247.5,613.5,247.5,0.010184879107328015,exact_two_sided_sign_permutation_dynamic_programming,true,,,0.09628590743374794,0.08911769218912013,0.08170821358930418,0.08911769218912013,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,true,true,false,true,true,false,true,true
v2_validated_subset,language,hi,pooled_primary_models,Fairness/Cheating,0,0,0.8320502943378437,0.16012815380508713,0,-0.3291481341018644,0.3291481341018644,1,0,27,5,4,18,9,2,22,23,22,1,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,1,1,1,1,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,bn,pooled_primary_models,Fairness/Cheating,0.1111111111111111,0,0.8006407690254357,0.15408338784034142,0.7211102550927978,-0.20561182860051297,0.4278340508227352,0.4772763423124726,0.13877773329774218,27,5,4,18,9,1,27,18,18,0.78125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.6367760627101536,0.9538517441860465,0.6186915548495016,0.9428879310344828,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,ta,pooled_primary_models,Fairness/Cheating,-0.037037037037037035,0,0.7586162241203227,0.14599576040249526,-0.25368570248156347,-0.3371356204613938,0.2630615463873197,0.801733754216932,-0.04882183620576332,27,4,5,18,9,2,20.5,24.5,20.5,0.97265625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.8299308067512192,1,0.8260293749380795,1,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,es,pooled_primary_models,Fairness/Cheating,0.1111111111111111,0,0.8006407690254357,0.15408338784034142,0.7211102550927978,-0.20561182860051297,0.4278340508227352,0.4772763423124726,0.13877773329774218,27,5,3,19,8,2,23,13,13,0.6171875,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.6367760627101536,0.8416193181818182,0.6186915548495016,0.8308293269230769,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,ja,pooled_primary_models,Fairness/Cheating,-0.3333333333333333,0,0.7844645405527362,0.15097027121927944,-2.2079402165819615,-0.6436571701844366,-0.023009496482230052,0.036272401446836744,-0.4249182927993987,27,2,11,14,13,2,18.5,72.5,18.5,0.0625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.1655913979094721,0.2625,0.21158900843988102,0.3645833333333333,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,ar,pooled_primary_models,Fairness/Cheating,-0.25925925925925924,0,1.1297580609817646,0.21742204020899047,-1.192424001771182,-0.7061766635185982,0.18765814500007977,0.24386462236022455,-0.22948210613692088,27,5,9,13,14,2,36.5,68.5,36.5,0.351318359375,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5020742225063447,0.6784815534761961,0.47418121014488107,0.6030947142010632,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,all,pooled_primary_models,Fairness/Cheating,-0.06790123456790123,0,0.8642416214502244,0.06790123456790122,-1.0000000000000002,-0.20199314203246002,0.06619067289665756,0.3188110954729604,-0.07856742013183864,162,26,36,100,62,2,853.5,1099.5,853.5,0.36185682852063794,exact_two_sided_sign_permutation_dynamic_programming,true,,,0.5135844723134356,0.6784815534761961,0.47791888395833587,0.6030947142010632,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,framing,hi,pooled_primary_models,Fairness/Cheating,-0.25925925925925924,0,0.655895898904262,0.12622722459758243,-2.05390921083616,-0.5187230353777552,0.00020451685923672525,0.0501679358049949,-0.3952750119224363,27,2,8,17,10,1,10,45,10,0.091796875,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.21070533038097858,0.3569878472222222,0.15962525028862015,0.2677408854166667,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,framing,bn,pooled_primary_models,Fairness/Cheating,-0.2962962962962963,0,0.6688000054526371,0.12871062106070105,-2.302034547378653,-0.5608647669525537,-0.03172782564003879,0.029595748940924427,-0.4430267552042945,27,2,9,16,11,1,11,55,11,0.0556640625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.16270359026123005,0.247802734375,0.11713597709629886,0.18022017045454544,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,framing,ta,pooled_primary_models,Fairness/Cheating,-0.4074074074074074,0,1.1183524715903528,0.21522703350719116,-1.8929193083627902,-0.8498129107731799,0.034998095958365116,0.06955101694595878,-0.3642924907458324,27,3,8,16,11,1,13.5,52.5,13.5,0.1015625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.2355760251395378,0.380859375,0.2028571327590464,0.2734375,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,framing,es,pooled_primary_models,Fairness/Cheating,-0.5185185185185185,0,0.7529618628798984,0.1449075780744105,-3.578270546018357,-0.8163803111328862,-0.22065672590415075,0.0013896207271462124,-0.6886384876590026,27,0,11,16,11,1,0,66,0,0.0009765625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.02918203527007046,0.025634765625,0.01617151413662893,0.011393229166666666,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),true,true,false,true,true,false,true,true,false
v2_validated_subset,framing,ja,pooled_primary_models,Fairness/Cheating,0.14814814814814814,0,0.769800358919501,0.14814814814814814,1,-0.15637473165077193,0.4526710279470682,0.32652702226061425,0.19245008972987523,27,6,4,17,10,2,37,18,18,0.353515625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5135844723134356,0.6784815534761961,0.5213660552272755,0.6873914930555556,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,framing,ar,pooled_primary_models,Fairness/Cheating,-0.4074074074074074,0,1.2787992943881519,0.246105038951501,-1.6554208282086156,-0.9132835599705287,0.09846874515571385,0.10986167381579204,-0.3185858869294525,27,4,13,10,17,2,35,118,35,0.0387725830078125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.2893284675184801,0.22617340087890625,0.25718086001642676,0.1696300506591797,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,framing,all,pooled_primary_models,Fairness/Cheating,-0.29012345679012347,0,0.9169358828376065,0.07204128674086058,-4.027183160036069,-0.4323911727861128,-0.14785574079413416,0.0000867661744317072,-0.3164053912824193,162,17,53,92,70,4,583.5,1901.5,583.5,0.000021749425960844997,exact_two_sided_sign_permutation_dynamic_programming,true,,,0.004555224157664628,0.0011418448629443624,0.001518408052554876,0.00038061495431478744,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),true,true,false,true,true,false,true,true,false
v2_validated_subset,reasoning,hi,pooled_primary_models,Fairness/Cheating,0.037037037037037035,0,0.5871365639519861,0.11299448441625036,0.3277773886785445,-0.19522645208482056,0.26930052615889466,0.7457048469582328,0.06308078786261008,27,3,3,21,6,1,12,9,9,1,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.821374028038642,1,0.7908990801072167,1,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,bn,pooled_primary_models,Fairness/Cheating,0.037037037037037035,0,0.5175000172041232,0.09959292474614549,0.371884218998905,-0.16767915165919312,0.24175322573326719,0.7129928241351271,0.07156915131546385,27,4,3,20,7,1,16,12,12,1,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.8148344237813027,1,0.7798359013977952,1,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,ta,pooled_primary_models,Fairness/Cheating,0.1111111111111111,0,0.5773502691896257,0.1111111111111111,1,-0.11728104873807893,0.33950327096030114,0.32652702226061425,0.19245008972987526,27,4,2,21,6,1,15,6,6,0.53125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5135844723134356,0.7641267123287672,0.5442117037676905,0.8451704545454546,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,es,pooled_primary_models,Fairness/Cheating,-0.18518518518518517,0,0.5572623354770271,0.1072451864656337,-1.7267458921760281,-0.405630823118022,0.03526045274765169,0.0960782659607935,-0.33231240188997013,27,2,7,18,9,1,10,35,10,0.1796875,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.2893284675184801,0.5099239864864865,0.25875966565535274,0.5048076923076923,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,ja,pooled_primary_models,Fairness/Cheating,0.3333333333333333,0,0.554700196225229,0.10675210253672474,3.1224989991991996,0.11390124393209045,0.5527654227345762,0.004362658456633861,0.6009252125773316,27,8,0,19,8,1,36,0,0,0.0078125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.05032653111458574,0.07806951349431818,0.07634652299109257,0.08911769218912013,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,true,true,false,true,true,false,true,true
v2_validated_subset,reasoning,ar,pooled_primary_models,Fairness/Cheating,0.4444444444444444,0,0.6979824404521128,0.1343267832948864,3.3086807674740446,0.16833178698362555,0.7205571019052632,0.002748244817944334,0.6367559105878924,27,11,1,15,12,2,72.5,5.5,5.5,0.00537109375,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.04122367226916501,0.07806951349431818,0.07634652299109257,0.08911769218912013,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),true,true,false,false,true,true,false,true,true
v2_validated_subset,reasoning,all,pooled_primary_models,Fairness/Cheating,0.12962962962962962,0,0.6118791835531748,0.04807376888414868,2.6964732043792865,0.03469316183625616,0.2245660974230031,0.007753271329949296,0.2118549431227125,162,32,16,114,48,2,824,352,352,0.006742707080789501,exact_two_sided_sign_permutation_dynamic_programming,true,,,0.07400849905860692,0.07806951349431818,0.08170821358930418,0.08911769218912013,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,true,true,false,true,true,false,true,true
v2_validated_subset,language,hi,pooled_primary_models,Sanctity/Degradation,0.14814814814814814,0,0.4560451819471489,0.08776593618660608,1.6879914302191077,-0.03225731739345822,0.3285536136897545,0.10337436804392897,0.32485410220892774,27,5,1,21,6,1,17.5,3.5,3.5,0.21875,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.2893284675184801,0.5602134146341463,0.31542747175581654,0.5951286764705882,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,bn,pooled_primary_models,Sanctity/Degradation,0.14814814814814814,0,0.6015175490568515,0.11576210629008571,1.279763757726617,-0.08980426921040952,0.3861005655067058,0.21193033422528473,0.24629065000752978,27,7,3,17,10,1,38.5,16.5,16.5,0.34375,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.44505370187309795,0.6784815534761961,0.43632715869911565,0.6030947142010632,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,ta,pooled_primary_models,Sanctity/Degradation,-0.14814814814814814,0,0.5337605126836238,0.10272225856022761,-1.4422205101855956,-0.35929677462256415,0.0630004783262679,0.16117896000788834,-0.27755546659548436,27,2,6,19,8,1,9,27,9,0.2890625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.37261199225147035,0.6194196428571429,0.37261199225147035,0.5951286764705882,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,es,pooled_primary_models,Sanctity/Degradation,-0.07407407407407407,0,0.6751595780557778,0.12993452137881914,-0.570087712549569,-0.34115830786418744,0.1930101597160393,0.5735119825115529,-0.10971343143406388,27,3,6,18,9,1,18,27,18,0.78125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.6936806879506108,0.9538517441860465,0.6936806879506108,0.9428879310344828,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,ja,pooled_primary_models,Sanctity/Degradation,0.037037037037037035,0,0.5871365639519862,0.11299448441625039,0.32777738867854445,-0.19522645208482062,0.26930052615889466,0.7457048469582328,0.06308078786261008,27,5,4,18,9,1,25,20,20,1,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.821374028038642,1,0.8217327298195352,1,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,ar,pooled_primary_models,Sanctity/Degradation,0.18518518518518517,0,0.6814598039411163,0.13114700041577101,1.4120428572372885,-0.08439133495911993,0.4547617053294903,0.16979473424107816,0.27174777457774557,27,7,3,17,10,1,40,15,15,0.2734375,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.37261199225147035,0.6194196428571429,0.37261199225147035,0.5951286764705882,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,all,pooled_primary_models,Sanctity/Degradation,0.04938271604938271,0,0.5981593831494417,0.04699583956170362,1.0507891019702973,-0.043425048195690805,0.14219048029445625,0.2949301222729308,0.08255778884445776,162,29,23,110,52,2,791.5,586.5,586.5,0.28549929574167976,exact_two_sided_sign_permutation_dynamic_programming,true,,,0.5076666039124219,0.6194196428571429,0.47791888395833587,0.5951286764705882,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,framing,hi,pooled_primary_models,Sanctity/Degradation,0,0,0.6201736729460423,0.11935247900657214,0,-0.24533253417299514,0.24533253417299514,1,0,27,3,4,20,7,1,14,14,14,1,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,1,1,1,1,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,framing,bn,pooled_primary_models,Sanctity/Degradation,-0.2222222222222222,0,0.6979824404521129,0.13432678329488643,-1.654340383737022,-0.49833487968304113,0.05389043523859671,0.11008258417296823,-0.31837795529394614,27,4,10,13,14,1,30,75,30,0.1795654296875,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.2893284675184801,0.5099239864864865,0.25718086001642676,0.4189860026041667,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,framing,ta,pooled_primary_models,Sanctity/Degradation,-0.18518518518518517,0,0.622466374565235,0.11979370963890962,-1.5458673560021057,-0.4314246819121809,0.06105431154181057,0.13422300794048958,-0.29750231137309024,27,3,8,16,11,1,18,48,18,0.2265625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.33555751985122395,0.56640625,0.27634148693630206,0.4664522058823529,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,framing,es,pooled_primary_models,Sanctity/Degradation,-0.48148148148148145,0,0.8024179982245188,0.1544254157591755,-3.117890142075743,-0.7989074696491067,-0.16405549331385622,0.004412390207288341,-0.6000382376103702,27,2,12,13,14,2,12,93,12,0.0081787109375,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.05032653111458574,0.07806951349431818,0.03088673145101839,0.0572509765625,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,true,true,false,true,true,false,true,true
v2_validated_subset,framing,ja,pooled_primary_models,Sanctity/Degradation,-0.1111111111111111,0,0.5063696835418333,0.09745089103411436,-1.1401754250991378,-0.31142428645369613,0.08920206423147395,0.26460799967640236,-0.21942686286812776,27,2,5,20,7,1,8,20,8,0.453125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5070745769682348,0.7641267123287672,0.4874357888775833,0.7151442307692307,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,framing,ar,pooled_primary_models,Sanctity/Degradation,-0.5925925925925926,0,0.8883545402449347,0.17096391098207975,-3.466185285470613,-0.9440139445617493,-0.24117124062343587,0.0018481730441861632,-0.6670676692091927,27,1,12,14,13,2,5,86,5,0.00244140625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.03234302827325786,0.05126953125,0.01617151413662893,0.0213623046875,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),true,true,false,false,true,true,true,true,false
v2_validated_subset,framing,all,pooled_primary_models,Sanctity/Degradation,-0.2654320987654321,0,0.7205347382502675,0.056610555499693134,-4.6887386357986,-0.37722708184473247,-0.15363711568613175,0.000005827273928726839,-0.36838209828717244,162,15,51,96,66,2,475,1736,475,0.000006474402630090231,exact_two_sided_sign_permutation_dynamic_programming,true,,,0.0006118637625163181,0.0006798122761594742,0.00020395458750543938,0.00022660409205315808,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),true,true,false,true,true,false,true,true,false
v2_validated_subset,reasoning,hi,pooled_primary_models,Sanctity/Degradation,-0.037037037037037035,0,0.43690180920109617,0.08408179238389579,-0.440488195921603,-0.2098696365359793,0.13579556246190522,0.6632241874733458,-0.08477199283006336,27,2,3,22,5,1,6,9,6,1,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.7824555020752955,1,0.7488015019860356,1,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,bn,pooled_primary_models,Sanctity/Degradation,0.07407407407407407,0,0.4744167209018091,0.09130154050690634,0.8113124232385857,-0.1135989302313018,0.26174707837944994,0.42455154281196217,0.15613714865122832,27,4,2,21,6,1,14,7,7,0.6875,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5941197492455925,0.90234375,0.5962312014009918,0.9254807692307693,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,ta,pooled_primary_models,Sanctity/Degradation,0.14814814814814814,0,0.5337605126836238,0.10272225856022761,1.4422205101855956,-0.0630004783262679,0.35929677462256415,0.16117896000788834,0.27755546659548436,27,6,2,19,8,1,27,9,9,0.2890625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.37261199225147035,0.6194196428571429,0.38340842976240125,0.6744791666666666,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,es,pooled_primary_models,Sanctity/Degradation,-0.1111111111111111,0,0.6405126152203485,0.12326671027227314,-0.9013878188659973,-0.36448946288041034,0.14226724065818813,0.3756566276592168,-0.1734721666221777,27,3,5,19,8,1,12,24,12,0.5625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5716513899161995,0.7875,0.5716513899161996,0.8559782608695652,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,ja,pooled_primary_models,Sanctity/Degradation,0.037037037037037035,0,0.3375797890278888,0.06496726068940956,0.5700877125495691,-0.09650507985801962,0.1705791539320937,0.5735119825115529,0.1097134314340639,27,2,1,24,3,1,4,2,2,1,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.6936806879506108,1,0.670557998352257,1,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,ar,pooled_primary_models,Sanctity/Degradation,0.14814814814814814,0,0.6015175490568513,0.11576210629008567,1.2797637577266174,-0.08980426921040943,0.3861005655067057,0.21193033422528473,0.24629065000752987,27,5,2,20,7,1,21,7,7,0.359375,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.44505370187309795,0.6784815534761961,0.46359760611781037,0.7398897058823529,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,all,pooled_primary_models,Sanctity/Degradation,0.043209876543209874,0,0.5149777228746186,0.04046047111162772,1.0679528773650888,-0.03669178920408103,0.12311154229050078,0.2871404512859286,0.08390630239694885,162,22,15,125,37,2,414.5,288.5,288.5,0.3494619276316371,exact_two_sided_sign_permutation_dynamic_programming,true,,,0.5076666039124219,0.6784815534761961,0.502495789750375,0.7398897058823529,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v3_human_scenario_majority,language,hi,pooled_primary_models,Care/Harm,0.030303030303030304,0,0.6839612783652522,0.11906237610228565,0.2545139051903112,-0.21221909353127766,0.27282515413733827,0.8007270620278182,0.04430518402366009,33,6,6,21,12,1,42,36,36,1,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.8471783708630034,1,0.8229732745526319,1,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
