modelKey,scenarioId,conditionId,inputLang,reasoningLang,scenarioVersion,absoluteDifference,modelRating,referenceRating
claude,S14,bn_adapted_reason_en,bn,en,adapted,0,5,5
claude,S15,bn_adapted_reason_en,bn,en,adapted,1,2,1
claude,S16,bn_adapted_reason_en,bn,en,adapted,1,4,5
claude,S17,bn_adapted_reason_en,bn,en,adapted,0,6,6
claude,S18,bn_adapted_reason_en,bn,en,adapted,0,7,7
claude,S19,bn_adapted_reason_en,bn,en,adapted,1,7,6
claude,S20,bn_adapted_reason_en,bn,en,adapted,0,6,6
claude,S21,bn_adapted_reason_en,bn,en,adapted,0,6,6
claude,S22,bn_adapted_reason_en,bn,en,adapted,0,5,5
claude,S23,bn_adapted_reason_en,bn,en,adapted,1,6,5
claude,S24,bn_adapted_reason_en,bn,en,adapted,0,6,6
claude,S25,bn_adapted_reason_en,bn,en,adapted,1,3,2
claude,S01,bn_adapted_reason_bn,bn,bn,adapted,0,7,7
claude,S02,bn_adapted_reason_bn,bn,bn,adapted,1,6,7
claude,S03,bn_adapted_reason_bn,bn,bn,adapted,1,5,6
claude,S04,bn_adapted_reason_bn,bn,bn,adapted,0,7,7
claude,S05,bn_adapted_reason_bn,bn,bn,adapted,1,6,7
claude,S06,bn_adapted_reason_bn,bn,bn,adapted,0,7,7
claude,S07,bn_adapted_reason_bn,bn,bn,adapted,0,7,7
claude,S08,bn_adapted_reason_bn,bn,bn,adapted,0,7,7
claude,S09,bn_adapted_reason_bn,bn,bn,adapted,0,6,6
claude,S10,bn_adapted_reason_bn,bn,bn,adapted,1,6,7
claude,S11,bn_adapted_reason_bn,bn,bn,adapted,0,7,7
claude,S12,bn_adapted_reason_bn,bn,bn,adapted,0,4,4
claude,S13,bn_adapted_reason_bn,bn,bn,adapted,2,3,1
claude,S14,bn_adapted_reason_bn,bn,bn,adapted,1,5,6
claude,S15,bn_adapted_reason_bn,bn,bn,adapted,1,2,1
claude,S16,bn_adapted_reason_bn,bn,bn,adapted,1,4,5
claude,S17,bn_adapted_reason_bn,bn,bn,adapted,0,6,6
claude,S18,bn_adapted_reason_bn,bn,bn,adapted,0,7,7
claude,S19,bn_adapted_reason_bn,bn,bn,adapted,1,6,7
claude,S20,bn_adapted_reason_bn,bn,bn,adapted,0,6,6
claude,S21,bn_adapted_reason_bn,bn,bn,adapted,0,6,6
claude,S22,bn_adapted_reason_bn,bn,bn,adapted,0,5,5
claude,S23,bn_adapted_reason_bn,bn,bn,adapted,1,6,5
claude,S24,bn_adapted_reason_bn,bn,bn,adapted,0,6,6
claude,S25,bn_adapted_reason_bn,bn,bn,adapted,2,4,2
claude,S01,ta_translation_reason_en,ta,en,translation,0,6,6
claude,S02,ta_translation_reason_en,ta,en,translation,1,6,7
claude,S03,ta_translation_reason_en,ta,en,translation,0,6,6
claude,S04,ta_translation_reason_en,ta,en,translation,1,7,6
claude,S05,ta_translation_reason_en,ta,en,translation,0,6,6
claude,S06,ta_translation_reason_en,ta,en,translation,0,7,7
claude,S07,ta_translation_reason_en,ta,en,translation,1,6,7
claude,S08,ta_translation_reason_en,ta,en,translation,1,6,7
claude,S09,ta_translation_reason_en,ta,en,translation,0,6,6
claude,S10,ta_translation_reason_en,ta,en,translation,1,7,6
claude,S11,ta_translation_reason_en,ta,en,translation,1,6,7
claude,S12,ta_translation_reason_en,ta,en,translation,1,4,5
claude,S13,ta_translation_reason_en,ta,en,translation,2,3,1
claude,S14,ta_translation_reason_en,ta,en,translation,0,5,5
claude,S15,ta_translation_reason_en,ta,en,translation,1,2,1
claude,S16,ta_translation_reason_en,ta,en,translation,1,4,5
claude,S17,ta_translation_reason_en,ta,en,translation,0,6,6
claude,S18,ta_translation_reason_en,ta,en,translation,1,7,6
claude,S19,ta_translation_reason_en,ta,en,translation,0,6,6
claude,S20,ta_translation_reason_en,ta,en,translation,0,6,6
claude,S21,ta_translation_reason_en,ta,en,translation,0,6,6
claude,S22,ta_translation_reason_en,ta,en,translation,1,5,6
claude,S23,ta_translation_reason_en,ta,en,translation,1,4,5
claude,S24,ta_translation_reason_en,ta,en,translation,0,6,6
claude,S25,ta_translation_reason_en,ta,en,translation,2,3,1
claude,S01,ta_translation_reason_ta,ta,ta,translation,1,6,7
claude,S02,ta_translation_reason_ta,ta,ta,translation,1,6,7
claude,S03,ta_translation_reason_ta,ta,ta,translation,0,6,6
claude,S04,ta_translation_reason_ta,ta,ta,translation,0,7,7
claude,S05,ta_translation_reason_ta,ta,ta,translation,0,6,6
claude,S06,ta_translation_reason_ta,ta,ta,translation,1,6,7
claude,S07,ta_translation_reason_ta,ta,ta,translation,1,6,7
claude,S08,ta_translation_reason_ta,ta,ta,translation,1,6,7
claude,S09,ta_translation_reason_ta,ta,ta,translation,0,6,6
claude,S10,ta_translation_reason_ta,ta,ta,translation,1,6,7
claude,S11,ta_translation_reason_ta,ta,ta,translation,1,6,7
claude,S12,ta_translation_reason_ta,ta,ta,translation,2,3,5
claude,S13,ta_translation_reason_ta,ta,ta,translation,1,2,1
claude,S14,ta_translation_reason_ta,ta,ta,translation,2,4,6
claude,S15,ta_translation_reason_ta,ta,ta,translation,1,2,1
claude,S16,ta_translation_reason_ta,ta,ta,translation,0,4,4
claude,S17,ta_translation_reason_ta,ta,ta,translation,1,6,7
claude,S18,ta_translation_reason_ta,ta,ta,translation,1,6,7
claude,S19,ta_translation_reason_ta,ta,ta,translation,0,6,6
claude,S20,ta_translation_reason_ta,ta,ta,translation,0,6,6
claude,S21,ta_translation_reason_ta,ta,ta,translation,0,6,6
claude,S22,ta_translation_reason_ta,ta,ta,translation,0,5,5
claude,S23,ta_translation_reason_ta,ta,ta,translation,0,5,5
claude,S24,ta_translation_reason_ta,ta,ta,translation,0,6,6
claude,S25,ta_translation_reason_ta,ta,ta,translation,3,4,1
claude,S01,ta_adapted_reason_en,ta,en,adapted,0,6,6
claude,S02,ta_adapted_reason_en,ta,en,adapted,1,6,7
claude,S03,ta_adapted_reason_en,ta,en,adapted,0,6,6
claude,S04,ta_adapted_reason_en,ta,en,adapted,0,7,7
claude,S05,ta_adapted_reason_en,ta,en,adapted,0,6,6
claude,S06,ta_adapted_reason_en,ta,en,adapted,0,7,7
claude,S07,ta_adapted_reason_en,ta,en,adapted,0,7,7
claude,S08,ta_adapted_reason_en,ta,en,adapted,1,6,7
claude,S09,ta_adapted_reason_en,ta,en,adapted,0,6,6
claude,S10,ta_adapted_reason_en,ta,en,adapted,0,6,6
claude,S11,ta_adapted_reason_en,ta,en,adapted,0,6,6
claude,S12,ta_adapted_reason_en,ta,en,adapted,1,4,5
claude,S13,ta_adapted_reason_en,ta,en,adapted,2,3,1
claude,S14,ta_adapted_reason_en,ta,en,adapted,1,5,6
claude,S15,ta_adapted_reason_en,ta,en,adapted,1,2,1
claude,S16,ta_adapted_reason_en,ta,en,adapted,1,4,5
claude,S17,ta_adapted_reason_en,ta,en,adapted,0,6,6
claude,S18,ta_adapted_reason_en,ta,en,adapted,1,7,6
claude,S19,ta_adapted_reason_en,ta,en,adapted,0,6,6
claude,S20,ta_adapted_reason_en,ta,en,adapted,0,6,6
claude,S21,ta_adapted_reason_en,ta,en,adapted,0,6,6
claude,S22,ta_adapted_reason_en,ta,en,adapted,1,6,5
claude,S23,ta_adapted_reason_en,ta,en,adapted,1,4,5
claude,S24,ta_adapted_reason_en,ta,en,adapted,0,6,6
claude,S25,ta_adapted_reason_en,ta,en,adapted,1,3,2
claude,S01,ta_adapted_reason_ta,ta,ta,adapted,1,5,6
claude,S02,ta_adapted_reason_ta,ta,ta,adapted,1,6,7
claude,S03,ta_adapted_reason_ta,ta,ta,adapted,0,6,6
claude,S04,ta_adapted_reason_ta,ta,ta,adapted,0,7,7
claude,S05,ta_adapted_reason_ta,ta,ta,adapted,0,6,6
claude,S06,ta_adapted_reason_ta,ta,ta,adapted,1,6,7
claude,S07,ta_adapted_reason_ta,ta,ta,adapted,0,7,7
claude,S08,ta_adapted_reason_ta,ta,ta,adapted,1,6,7
claude,S09,ta_adapted_reason_ta,ta,ta,adapted,0,6,6
claude,S10,ta_adapted_reason_ta,ta,ta,adapted,0,7,7
claude,S11,ta_adapted_reason_ta,ta,ta,adapted,1,6,7
claude,S12,ta_adapted_reason_ta,ta,ta,adapted,1,4,5
claude,S13,ta_adapted_reason_ta,ta,ta,adapted,2,3,1
claude,S14,ta_adapted_reason_ta,ta,ta,adapted,1,5,6
claude,S15,ta_adapted_reason_ta,ta,ta,adapted,1,2,1
claude,S16,ta_adapted_reason_ta,ta,ta,adapted,0,4,4
claude,S17,ta_adapted_reason_ta,ta,ta,adapted,0,6,6
claude,S18,ta_adapted_reason_ta,ta,ta,adapted,1,6,7
claude,S19,ta_adapted_reason_ta,ta,ta,adapted,0,6,6
claude,S20,ta_adapted_reason_ta,ta,ta,adapted,1,5,6
claude,S21,ta_adapted_reason_ta,ta,ta,adapted,0,6,6
claude,S22,ta_adapted_reason_ta,ta,ta,adapted,1,5,6
claude,S23,ta_adapted_reason_ta,ta,ta,adapted,0,5,5
claude,S24,ta_adapted_reason_ta,ta,ta,adapted,0,6,6
claude,S25,ta_adapted_reason_ta,ta,ta,adapted,2,3,1
claude,S01,es_translation_reason_en,es,en,translation,0,7,7
claude,S02,es_translation_reason_en,es,en,translation,1,6,7
claude,S03,es_translation_reason_en,es,en,translation,1,7,6
claude,S04,es_translation_reason_en,es,en,translation,0,7,7
claude,S05,es_translation_reason_en,es,en,translation,0,6,6
claude,S06,es_translation_reason_en,es,en,translation,0,7,7
claude,S07,es_translation_reason_en,es,en,translation,0,7,7
claude,S08,es_translation_reason_en,es,en,translation,1,6,7
claude,S09,es_translation_reason_en,es,en,translation,0,6,6
claude,S10,es_translation_reason_en,es,en,translation,0,7,7
claude,S11,es_translation_reason_en,es,en,translation,1,6,7
claude,S12,es_translation_reason_en,es,en,translation,0,4,4
claude,S13,es_translation_reason_en,es,en,translation,2,3,1
claude,S14,es_translation_reason_en,es,en,translation,0,5,5
claude,S15,es_translation_reason_en,es,en,translation,1,2,1
claude,S16,es_translation_reason_en,es,en,translation,1,4,5
claude,S17,es_translation_reason_en,es,en,translation,1,7,6
claude,S18,es_translation_reason_en,es,en,translation,1,6,7
claude,S19,es_translation_reason_en,es,en,translation,0,6,6
claude,S20,es_translation_reason_en,es,en,translation,0,6,6
claude,S21,es_translation_reason_en,es,en,translation,0,6,6
claude,S22,es_translation_reason_en,es,en,translation,0,6,6
claude,S23,es_translation_reason_en,es,en,translation,1,6,5
claude,S24,es_translation_reason_en,es,en,translation,0,6,6
claude,S25,es_translation_reason_en,es,en,translation,1,3,2
claude,S01,es_translation_reason_es,es,es,translation,0,7,7
claude,S02,es_translation_reason_es,es,es,translation,1,6,7
claude,S03,es_translation_reason_es,es,es,translation,1,7,6
claude,S04,es_translation_reason_es,es,es,translation,0,7,7
claude,S05,es_translation_reason_es,es,es,translation,1,7,6
claude,S06,es_translation_reason_es,es,es,translation,0,7,7
claude,S07,es_translation_reason_es,es,es,translation,0,7,7
claude,S08,es_translation_reason_es,es,es,translation,0,7,7
claude,S09,es_translation_reason_es,es,es,translation,0,6,6
claude,S10,es_translation_reason_es,es,es,translation,0,7,7
claude,S11,es_translation_reason_es,es,es,translation,1,6,7
claude,S12,es_translation_reason_es,es,es,translation,1,4,5
claude,S13,es_translation_reason_es,es,es,translation,2,3,1
claude,S14,es_translation_reason_es,es,es,translation,0,5,5
claude,S15,es_translation_reason_es,es,es,translation,1,2,1
claude,S16,es_translation_reason_es,es,es,translation,0,5,5
claude,S17,es_translation_reason_es,es,es,translation,1,7,6
claude,S18,es_translation_reason_es,es,es,translation,1,6,7
claude,S19,es_translation_reason_es,es,es,translation,0,6,6
claude,S20,es_translation_reason_es,es,es,translation,0,6,6
claude,S21,es_translation_reason_es,es,es,translation,0,6,6
claude,S22,es_translation_reason_es,es,es,translation,0,6,6
claude,S23,es_translation_reason_es,es,es,translation,1,6,5
claude,S24,es_translation_reason_es,es,es,translation,0,6,6
claude,S25,es_translation_reason_es,es,es,translation,1,3,2
claude,S01,es_adapted_reason_en,es,en,adapted,1,6,7
claude,S02,es_adapted_reason_en,es,en,adapted,1,6,7
claude,S03,es_adapted_reason_en,es,en,adapted,0,6,6
claude,S04,es_adapted_reason_en,es,en,adapted,0,7,7
claude,S05,es_adapted_reason_en,es,en,adapted,0,6,6
claude,S06,es_adapted_reason_en,es,en,adapted,0,7,7
claude,S07,es_adapted_reason_en,es,en,adapted,1,7,6
claude,S08,es_adapted_reason_en,es,en,adapted,1,6,7
claude,S09,es_adapted_reason_en,es,en,adapted,0,6,6
claude,S10,es_adapted_reason_en,es,en,adapted,0,6,6
claude,S11,es_adapted_reason_en,es,en,adapted,0,6,6
claude,S12,es_adapted_reason_en,es,en,adapted,0,4,4
claude,S13,es_adapted_reason_en,es,en,adapted,1,2,1
claude,S14,es_adapted_reason_en,es,en,adapted,2,4,6
claude,S15,es_adapted_reason_en,es,en,adapted,0,1,1
claude,S16,es_adapted_reason_en,es,en,adapted,2,3,5
claude,S17,es_adapted_reason_en,es,en,adapted,0,6,6
claude,S18,es_adapted_reason_en,es,en,adapted,1,6,7
claude,S19,es_adapted_reason_en,es,en,adapted,0,6,6
claude,S20,es_adapted_reason_en,es,en,adapted,0,6,6
claude,S21,es_adapted_reason_en,es,en,adapted,0,5,5
claude,S22,es_adapted_reason_en,es,en,adapted,1,5,6
claude,S23,es_adapted_reason_en,es,en,adapted,0,4,4
claude,S24,es_adapted_reason_en,es,en,adapted,0,6,6
claude,S25,es_adapted_reason_en,es,en,adapted,0,2,2
claude,S01,es_adapted_reason_es,es,es,adapted,0,7,7
claude,S02,es_adapted_reason_es,es,es,adapted,1,6,7
claude,S03,es_adapted_reason_es,es,es,adapted,0,6,6
claude,S04,es_adapted_reason_es,es,es,adapted,0,7,7
claude,S05,es_adapted_reason_es,es,es,adapted,0,6,6
claude,S06,es_adapted_reason_es,es,es,adapted,0,7,7
claude,S07,es_adapted_reason_es,es,es,adapted,0,7,7
claude,S08,es_adapted_reason_es,es,es,adapted,1,6,7
claude,S09,es_adapted_reason_es,es,es,adapted,0,6,6
claude,S10,es_adapted_reason_es,es,es,adapted,0,6,6
claude,S11,es_adapted_reason_es,es,es,adapted,0,6,6
claude,S12,es_adapted_reason_es,es,es,adapted,0,4,4
claude,S13,es_adapted_reason_es,es,es,adapted,1,2,1
claude,S14,es_adapted_reason_es,es,es,adapted,1,5,6
claude,S15,es_adapted_reason_es,es,es,adapted,1,2,1
claude,S16,es_adapted_reason_es,es,es,adapted,2,3,5
claude,S17,es_adapted_reason_es,es,es,adapted,0,6,6
claude,S18,es_adapted_reason_es,es,es,adapted,0,7,7
claude,S19,es_adapted_reason_es,es,es,adapted,0,6,6
claude,S20,es_adapted_reason_es,es,es,adapted,1,6,5
claude,S21,es_adapted_reason_es,es,es,adapted,0,6,6
claude,S22,es_adapted_reason_es,es,es,adapted,0,6,6
claude,S23,es_adapted_reason_es,es,es,adapted,0,5,5
claude,S24,es_adapted_reason_es,es,es,adapted,0,6,6
claude,S25,es_adapted_reason_es,es,es,adapted,0,2,2
claude,S01,ja_translation_reason_en,ja,en,translation,1,6,7
claude,S02,ja_translation_reason_en,ja,en,translation,1,6,7
claude,S03,ja_translation_reason_en,ja,en,translation,0,6,6
claude,S04,ja_translation_reason_en,ja,en,translation,0,7,7
claude,S05,ja_translation_reason_en,ja,en,translation,0,6,6
claude,S06,ja_translation_reason_en,ja,en,translation,0,7,7
claude,S07,ja_translation_reason_en,ja,en,translation,0,7,7
claude,S08,ja_translation_reason_en,ja,en,translation,1,6,7
claude,S09,ja_translation_reason_en,ja,en,translation,0,6,6
claude,S10,ja_translation_reason_en,ja,en,translation,0,6,6
claude,S11,ja_translation_reason_en,ja,en,translation,0,6,6
claude,S12,ja_translation_reason_en,ja,en,translation,1,4,5
claude,S13,ja_translation_reason_en,ja,en,translation,2,3,1
claude,S14,ja_translation_reason_en,ja,en,translation,1,5,6
claude,S15,ja_translation_reason_en,ja,en,translation,1,2,1
claude,S16,ja_translation_reason_en,ja,en,translation,0,4,4
claude,S17,ja_translation_reason_en,ja,en,translation,0,6,6
claude,S18,ja_translation_reason_en,ja,en,translation,0,7,7
claude,S19,ja_translation_reason_en,ja,en,translation,0,6,6
claude,S20,ja_translation_reason_en,ja,en,translation,0,6,6
claude,S21,ja_translation_reason_en,ja,en,translation,0,6,6
claude,S22,ja_translation_reason_en,ja,en,translation,0,6,6
claude,S23,ja_translation_reason_en,ja,en,translation,1,6,5
claude,S24,ja_translation_reason_en,ja,en,translation,0,6,6
claude,S25,ja_translation_reason_en,ja,en,translation,2,3,1
claude,S01,ja_translation_reason_ja,ja,ja,translation,0,7,7
claude,S02,ja_translation_reason_ja,ja,ja,translation,0,7,7
claude,S03,ja_translation_reason_ja,ja,ja,translation,0,6,6
claude,S04,ja_translation_reason_ja,ja,ja,translation,0,7,7
claude,S05,ja_translation_reason_ja,ja,ja,translation,0,6,6
claude,S06,ja_translation_reason_ja,ja,ja,translation,0,7,7
claude,S07,ja_translation_reason_ja,ja,ja,translation,0,7,7
claude,S08,ja_translation_reason_ja,ja,ja,translation,0,7,7
claude,S09,ja_translation_reason_ja,ja,ja,translation,1,7,6
claude,S10,ja_translation_reason_ja,ja,ja,translation,1,6,7
claude,S11,ja_translation_reason_ja,ja,ja,translation,0,6,6
claude,S12,ja_translation_reason_ja,ja,ja,translation,0,4,4
claude,S13,ja_translation_reason_ja,ja,ja,translation,2,3,1
claude,S14,ja_translation_reason_ja,ja,ja,translation,1,5,6
claude,S15,ja_translation_reason_ja,ja,ja,translation,1,2,1
claude,S16,ja_translation_reason_ja,ja,ja,translation,0,4,4
claude,S17,ja_translation_reason_ja,ja,ja,translation,1,6,7
claude,S18,ja_translation_reason_ja,ja,ja,translation,0,7,7
claude,S19,ja_translation_reason_ja,ja,ja,translation,0,6,6
claude,S20,ja_translation_reason_ja,ja,ja,translation,0,6,6
claude,S21,ja_translation_reason_ja,ja,ja,translation,0,6,6
claude,S22,ja_translation_reason_ja,ja,ja,translation,0,6,6
claude,S23,ja_translation_reason_ja,ja,ja,translation,1,6,5
claude,S24,ja_translation_reason_ja,ja,ja,translation,1,6,7
claude,S25,ja_translation_reason_ja,ja,ja,translation,2,3,1
claude,S01,ja_adapted_reason_en,ja,en,adapted,0,7,7
claude,S02,ja_adapted_reason_en,ja,en,adapted,1,6,7
claude,S03,ja_adapted_reason_en,ja,en,adapted,1,7,6
claude,S04,ja_adapted_reason_en,ja,en,adapted,0,7,7
claude,S05,ja_adapted_reason_en,ja,en,adapted,0,6,6
claude,S06,ja_adapted_reason_en,ja,en,adapted,1,7,6
claude,S07,ja_adapted_reason_en,ja,en,adapted,0,7,7
claude,S08,ja_adapted_reason_en,ja,en,adapted,1,6,7
claude,S09,ja_adapted_reason_en,ja,en,adapted,0,6,6
claude,S10,ja_adapted_reason_en,ja,en,adapted,0,6,6
claude,S11,ja_adapted_reason_en,ja,en,adapted,0,6,6
claude,S12,ja_adapted_reason_en,ja,en,adapted,1,4,5
claude,S13,ja_adapted_reason_en,ja,en,adapted,2,3,1
claude,S14,ja_adapted_reason_en,ja,en,adapted,1,5,6
claude,S15,ja_adapted_reason_en,ja,en,adapted,1,2,1
claude,S16,ja_adapted_reason_en,ja,en,adapted,0,4,4
claude,S17,ja_adapted_reason_en,ja,en,adapted,0,6,6
claude,S18,ja_adapted_reason_en,ja,en,adapted,0,7,7
claude,S19,ja_adapted_reason_en,ja,en,adapted,0,6,6
claude,S20,ja_adapted_reason_en,ja,en,adapted,1,5,6
claude,S21,ja_adapted_reason_en,ja,en,adapted,0,6,6
claude,S22,ja_adapted_reason_en,ja,en,adapted,1,5,6
claude,S23,ja_adapted_reason_en,ja,en,adapted,1,6,5
claude,S24,ja_adapted_reason_en,ja,en,adapted,0,6,6
claude,S25,ja_adapted_reason_en,ja,en,adapted,2,3,1
claude,S01,ja_adapted_reason_ja,ja,ja,adapted,0,7,7
claude,S02,ja_adapted_reason_ja,ja,ja,adapted,0,7,7
claude,S03,ja_adapted_reason_ja,ja,ja,adapted,0,7,7
claude,S04,ja_adapted_reason_ja,ja,ja,adapted,0,7,7
claude,S05,ja_adapted_reason_ja,ja,ja,adapted,0,6,6
claude,S06,ja_adapted_reason_ja,ja,ja,adapted,0,7,7
claude,S07,ja_adapted_reason_ja,ja,ja,adapted,0,7,7
claude,S08,ja_adapted_reason_ja,ja,ja,adapted,0,7,7
claude,S09,ja_adapted_reason_ja,ja,ja,adapted,1,6,7
claude,S10,ja_adapted_reason_ja,ja,ja,adapted,0,6,6
claude,S11,ja_adapted_reason_ja,ja,ja,adapted,1,5,6
claude,S12,ja_adapted_reason_ja,ja,ja,adapted,1,4,3
claude,S13,ja_adapted_reason_ja,ja,ja,adapted,2,3,1
claude,S14,ja_adapted_reason_ja,ja,ja,adapted,1,5,6
claude,S15,ja_adapted_reason_ja,ja,ja,adapted,1,2,1
claude,S16,ja_adapted_reason_ja,ja,ja,adapted,0,4,4
claude,S17,ja_adapted_reason_ja,ja,ja,adapted,1,7,6
claude,S18,ja_adapted_reason_ja,ja,ja,adapted,0,7,7
claude,S19,ja_adapted_reason_ja,ja,ja,adapted,0,6,6
claude,S20,ja_adapted_reason_ja,ja,ja,adapted,0,6,6
claude,S21,ja_adapted_reason_ja,ja,ja,adapted,0,6,6
claude,S22,ja_adapted_reason_ja,ja,ja,adapted,0,5,5
claude,S23,ja_adapted_reason_ja,ja,ja,adapted,0,5,5
claude,S24,ja_adapted_reason_ja,ja,ja,adapted,0,6,6
claude,S25,ja_adapted_reason_ja,ja,ja,adapted,1,2,1
claude,S01,ar_translation_reason_en,ar,en,translation,1,6,7
claude,S02,ar_translation_reason_en,ar,en,translation,0,7,7
claude,S03,ar_translation_reason_en,ar,en,translation,0,6,6
claude,S04,ar_translation_reason_en,ar,en,translation,0,7,7
claude,S05,ar_translation_reason_en,ar,en,translation,0,6,6
claude,S06,ar_translation_reason_en,ar,en,translation,0,7,7
claude,S07,ar_translation_reason_en,ar,en,translation,1,7,6
claude,S08,ar_translation_reason_en,ar,en,translation,1,6,7
claude,S09,ar_translation_reason_en,ar,en,translation,0,6,6
claude,S10,ar_translation_reason_en,ar,en,translation,1,7,6
claude,S11,ar_translation_reason_en,ar,en,translation,0,6,6
claude,S12,ar_translation_reason_en,ar,en,translation,1,4,5
claude,S13,ar_translation_reason_en,ar,en,translation,2,3,1
claude,S14,ar_translation_reason_en,ar,en,translation,0,5,5
claude,S15,ar_translation_reason_en,ar,en,translation,1,2,1
claude,S16,ar_translation_reason_en,ar,en,translation,0,4,4
claude,S17,ar_translation_reason_en,ar,en,translation,0,6,6
claude,S18,ar_translation_reason_en,ar,en,translation,0,7,7
claude,S19,ar_translation_reason_en,ar,en,translation,0,6,6
claude,S20,ar_translation_reason_en,ar,en,translation,1,6,5
claude,S21,ar_translation_reason_en,ar,en,translation,1,5,6
claude,S22,ar_translation_reason_en,ar,en,translation,1,6,5
claude,S23,ar_translation_reason_en,ar,en,translation,1,6,5
claude,S24,ar_translation_reason_en,ar,en,translation,0,6,6
claude,S25,ar_translation_reason_en,ar,en,translation,2,4,2
claude,S01,ar_translation_reason_ar,ar,ar,translation,0,7,7
claude,S02,ar_translation_reason_ar,ar,ar,translation,0,7,7
claude,S03,ar_translation_reason_ar,ar,ar,translation,0,6,6
claude,S04,ar_translation_reason_ar,ar,ar,translation,0,7,7
claude,S05,ar_translation_reason_ar,ar,ar,translation,0,6,6
claude,S06,ar_translation_reason_ar,ar,ar,translation,0,7,7
claude,S07,ar_translation_reason_ar,ar,ar,translation,0,7,7
claude,S08,ar_translation_reason_ar,ar,ar,translation,0,7,7
claude,S09,ar_translation_reason_ar,ar,ar,translation,1,6,7
claude,S10,ar_translation_reason_ar,ar,ar,translation,0,7,7
claude,S11,ar_translation_reason_ar,ar,ar,translation,0,6,6
claude,S12,ar_translation_reason_ar,ar,ar,translation,1,4,5
claude,S13,ar_translation_reason_ar,ar,ar,translation,2,3,1
claude,S14,ar_translation_reason_ar,ar,ar,translation,0,5,5
claude,S15,ar_translation_reason_ar,ar,ar,translation,1,2,1
claude,S16,ar_translation_reason_ar,ar,ar,translation,1,4,5
claude,S17,ar_translation_reason_ar,ar,ar,translation,0,6,6
claude,S18,ar_translation_reason_ar,ar,ar,translation,0,7,7
claude,S19,ar_translation_reason_ar,ar,ar,translation,1,7,6
claude,S20,ar_translation_reason_ar,ar,ar,translation,1,6,5
claude,S21,ar_translation_reason_ar,ar,ar,translation,0,6,6
claude,S22,ar_translation_reason_ar,ar,ar,translation,0,6,6
claude,S23,ar_translation_reason_ar,ar,ar,translation,1,6,5
claude,S24,ar_translation_reason_ar,ar,ar,translation,0,6,6
claude,S25,ar_translation_reason_ar,ar,ar,translation,1,4,3
claude,S01,ar_adapted_reason_en,ar,en,adapted,1,6,7
claude,S02,ar_adapted_reason_en,ar,en,adapted,0,7,7
claude,S03,ar_adapted_reason_en,ar,en,adapted,0,6,6
claude,S04,ar_adapted_reason_en,ar,en,adapted,0,7,7
claude,S05,ar_adapted_reason_en,ar,en,adapted,1,6,5
claude,S06,ar_adapted_reason_en,ar,en,adapted,0,7,7
claude,S07,ar_adapted_reason_en,ar,en,adapted,0,7,7
claude,S08,ar_adapted_reason_en,ar,en,adapted,0,7,7
claude,S09,ar_adapted_reason_en,ar,en,adapted,0,6,6
claude,S10,ar_adapted_reason_en,ar,en,adapted,0,6,6
claude,S11,ar_adapted_reason_en,ar,en,adapted,0,6,6
claude,S12,ar_adapted_reason_en,ar,en,adapted,1,4,5
claude,S13,ar_adapted_reason_en,ar,en,adapted,1,2,1
claude,S14,ar_adapted_reason_en,ar,en,adapted,1,5,6
claude,S15,ar_adapted_reason_en,ar,en,adapted,1,2,1
claude,S16,ar_adapted_reason_en,ar,en,adapted,1,2,1
claude,S17,ar_adapted_reason_en,ar,en,adapted,1,6,7
claude,S18,ar_adapted_reason_en,ar,en,adapted,0,6,6
claude,S19,ar_adapted_reason_en,ar,en,adapted,0,5,5
claude,S20,ar_adapted_reason_en,ar,en,adapted,0,4,4
claude,S21,ar_adapted_reason_en,ar,en,adapted,1,6,5
claude,S22,ar_adapted_reason_en,ar,en,adapted,1,5,4
claude,S23,ar_adapted_reason_en,ar,en,adapted,0,4,4
claude,S24,ar_adapted_reason_en,ar,en,adapted,0,6,6
claude,S25,ar_adapted_reason_en,ar,en,adapted,1,3,2
claude,S01,ar_adapted_reason_ar,ar,ar,adapted,0,7,7
claude,S02,ar_adapted_reason_ar,ar,ar,adapted,0,7,7
claude,S03,ar_adapted_reason_ar,ar,ar,adapted,1,6,7
claude,S04,ar_adapted_reason_ar,ar,ar,adapted,0,7,7
claude,S05,ar_adapted_reason_ar,ar,ar,adapted,0,6,6
claude,S06,ar_adapted_reason_ar,ar,ar,adapted,0,7,7
claude,S07,ar_adapted_reason_ar,ar,ar,adapted,0,7,7
claude,S08,ar_adapted_reason_ar,ar,ar,adapted,0,7,7
claude,S09,ar_adapted_reason_ar,ar,ar,adapted,0,6,6
claude,S10,ar_adapted_reason_ar,ar,ar,adapted,1,6,7
claude,S11,ar_adapted_reason_ar,ar,ar,adapted,0,6,6
claude,S12,ar_adapted_reason_ar,ar,ar,adapted,0,4,4
claude,S13,ar_adapted_reason_ar,ar,ar,adapted,1,2,1
claude,S14,ar_adapted_reason_ar,ar,ar,adapted,1,5,6
claude,S15,ar_adapted_reason_ar,ar,ar,adapted,1,2,1
claude,S16,ar_adapted_reason_ar,ar,ar,adapted,1,2,1
claude,S17,ar_adapted_reason_ar,ar,ar,adapted,1,6,7
claude,S18,ar_adapted_reason_ar,ar,ar,adapted,0,6,6
